2014-03-12,"1,663"
2014-03-11,"1,690"
2014-03-10,"1,650"
2014-03-07,"1,585"
2014-03-06,"1,583.5001"
2014-03-05,"1,560"
2014-03-04,"1,517.1001"
2014-03-03,"1,530"
2014-02-28,"1,526.25"
2014-02-27,"1,521.6499"
2014-02-26,"1,509.2"
2014-02-25,"1,518.7"
2014-02-24,"1,506.0001"
2014-02-21,"1,485"
2014-02-20,"1,500"
2014-02-19,"1,500"
2014-02-18,"1,472"
2014-02-17,"1,476.0001"
2014-02-14,"1,503.9999"
2014-02-13,"1,536.0001"
2014-02-12,"1,528.9999"
2014-02-11,"1,513.9999"
2014-02-10,"1,534.7"
2014-02-07,"1,521.0001"
2014-02-06,"1,521.9"
2014-02-05,"1,519.7"
2014-02-04,"1,475"
2014-02-03,"1,530"
2014-01-31,"1,533.8"
2014-01-30,"1,559.6001"
2014-01-29,"1,611.3499"
2014-01-28,"1,600"
2014-01-27,"1,600"
2014-01-24,"1,649.4501"
2014-01-23,"1,640"
2014-01-22,"1,657"
2014-01-21,"1,652.5999"
2014-01-20,"1,622.95"
2014-01-17,"1,632.65"
2014-01-16,"1,645"
2014-01-15,"1,635"
2014-01-14,"1,633.9999"
2014-01-13,"1,613.9999"
2014-01-10,"1,639.9001"
2014-01-09,"1,654.9001"
2014-01-08,"1,665"
2014-01-07,"1,695"
2014-01-06,"1,720"
2014-01-03,"1,730"
2014-01-02,"1,766.9"
2014-01-01,"1,773.9999"
2013-12-31,"1,763.4"
2013-12-30,"1,780"
2013-12-27,"1,757"
2013-12-26,"1,755"
2013-12-25,"1,759.1499"
2013-12-24,"1,765"
2013-12-23,"1,749.9001"
2013-12-20,"1,728"
2013-12-19,"1,773.1"
2013-12-18,"1,718.95"
2013-12-17,"1,753.7"
2013-12-16,"1,734.4"
2013-12-13,"1,759.6001"
2013-12-12,"1,793.9"
2013-12-11,"1,840"
2013-12-10,"1,899.4"
2013-12-09,"1,913"
2013-12-06,"1,853.7"
2013-12-05,"1,861.3"
2013-12-04,"1,805"
2013-12-03,"1,812.2"
2013-12-02,"1,826.0001"
2013-11-29,"1,764.7"
2013-11-28,"1,785"
2013-11-27,"1,788.9999"
2013-11-26,"1,800"
2013-11-25,"1,747"
2013-11-22,"1,771.0001"
2013-11-21,"1,779.05"
2013-11-20,"1,818.1"
2013-11-19,"1,765.9"
2013-11-18,"1,747"
2013-11-15,"1,722.4001"
2013-11-14,"1,721.1"
2013-11-13,"1,660"
2013-11-12,"1,701.0001"
2013-11-11,"1,729.7"
2013-11-08,"1,750"
2013-11-07,"1,808.9"
2013-11-06,"1,858.9999"
2013-11-05,"1,878.9999"
2013-11-04,"1,879.4"
2013-11-01,"1,798.9999"
2013-10-31,"1,716.0001"
2013-10-30,"1,745"
2013-10-29,"1,668.25"
2013-10-28,"1,722"
2013-10-25,"1,715.8501"
2013-10-24,"1,715"
2013-10-23,"1,692"
2013-10-22,"1,668"
2013-10-21,"1,668.4"
